SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,-0.3439800910844016,0.3162784506724775,-0.2537653903688211,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
0,-0.915021468619082,0.03344911879093051,-0.7164708191245281,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
0,1.3691440415196396,-1.1793896043952328,-0.1349961999606625,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,0.6757366545132419,0.6789654762617551,0.8823097092227068,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.9204686734566764,-0.32091939703712563,0.3645815139948391,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0
0,-1.2821194970342338,-0.69358863433987,-0.9871898618310062,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.613876060463074,0.4527020107565176,1.4555221238364398,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,-1.2005421573864221,-1.4539004265155577,-0.9836740301075454,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,-1.2821194970342338,0.6456914372168673,-0.9695008334723443,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,0.9612573432805821,1.3261455356848244,1.5606015444713732,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0,-0.5071347703800245,-0.4357148317419889,-0.5565883715001504,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,-0.18082541178877864,-0.16286771157390817,-0.26732331645241675,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0
0,-0.4255574307322131,-1.2858665293388742,-0.7402686051027031,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,-0.9558101384429878,-0.6569871913904932,-0.8235278951039081,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0.6757366545132419,0.3179421526247218,0.629147851185261,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,-1.3229081668581395,-1.4938292733694234,-1.006548910258312,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,-1.2413308272103278,0.8736186046743495,-0.9324967045829199,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,-1.2821194970342338,0.38449023071449756,-0.9729507433509903,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0.9612573432805821,-0.4057681966015896,0.32054572165849304,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,-0.7518667893234591,-1.4971566772739122,-0.8818467538168134,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,-0.8334441289712705,1.1730849560783405,-0.49486355080514244,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
1,-0.5887121100278361,0.9651222120477911,-0.2401415424404107,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0,-0.9558101384429878,0.13826234178232705,-0.7191516408136669,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
1,1.124412022576205,1.1348198111767192,1.6381915558184974,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
1,-0.09924807214096716,0.8919193261490377,0.20559999824959813,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,-1.1597534875625164,-0.5372006508288968,-0.92750861832526,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.349427295921996,0.5209137907985377,0.4278664850171327,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0
1,-0.3439800910844016,0.16987267887497062,-0.2451076547497991,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-1.2413308272103278,-1.4871744655604457,-0.9912770162095293,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,1.450721381167451,1.1747486580305848,2.004607143247923,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
1,-0.7110781194995532,1.0516347135644994,-0.39468432063478254,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
0,-0.8742327987951762,0.00017507974604262936,-0.7001222016104356,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
0,-1.2821194970342338,-1.4871744655604457,-0.9976714351565737,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,0.18627261662637304,1.151456830699163,0.646770957699108,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.3086386260980903,0.6656558606438002,0.47407769823237006,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,0.9612573432805821,1.2030315912187393,1.4518964223716209,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
0,-0.9558101384429878,0.4809849439446721,-0.715943444366009,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,-1.2821194970342338,0.14824455349579332,-0.9760710440055617,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0.18627261662637304,-1.4821833597037126,-0.6999464100242625,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1,1.287566701871828,1.2379693322158714,1.9327303584514222,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0
0,-1.1597534875625164,-0.4689888707868768,-0.9176423155512982,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,-0.6295007798517418,0.6839565821184885,-0.36860124403635813,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,1.4099327113435454,-1.5054751870351342,-0.41975659561271206,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,-0.9965988082668935,0.6207359079332013,-0.7076812398158763,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0,0.4717933053937132,-0.3608482438909912,0.03730152843718599,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0
0,-0.6295007798517418,0.1815185925406812,-0.478449011446235,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0.5941593148654305,0.46601162637447296,0.5977031312085587,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0,-0.6295007798517418,-0.30095497361019286,-0.5945373801652548,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
0,1.124412022576205,0.3146147487202327,0.9505827665026605,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-1.2413308272103278,1.0183606745196117,-0.9267175561874812,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
0,1.5730873906391682,-0.20778766428450687,0.8152012712011497,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0.349427295921996,-1.4722011479902464,-0.621763102073804,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,1.002046013104488,-0.24605280918612787,0.4287674168962694,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,1.5730873906391682,0.6423640333123787,1.6113613649788379,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0.5941593148654305,1.6156296753753492,1.3305123321191383,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0
0,-0.05845940231706142,0.5175863868940491,0.060989444674002864,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,-0.9558101384429878,-0.16619511547839702,-0.7681755194076728,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,-0.4255574307322131,0.9917414432837014,-0.16499063935143707,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
0,0.7573139941610534,-0.14623069205146424,0.3652627063912595,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1,-0.18082541178877864,-0.01479823782415701,-0.18577799441639886,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.5322987208152625,0.8370171617249725,1.776847169412481,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,-0.9965988082668935,0.3229332584814547,-0.765318906132361,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0.2270612864502788,-1.4871744655604457,-0.6786756280973251,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
0,0.023117937330750068,0.6140811001242237,0.20546815455996825,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,-1.1189648177386107,-1.5121299948441116,-0.9687317452828372,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,0.9612573432805821,-1.4539004265155577,-0.462188289725229,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,0.3902159657459017,-0.34421122436854723,0.07239392382697882,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1.5730873906391682,1.7021421768920575,2.6400278054186392,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,-0.7926554591473648,-1.508802590939623,-0.8899551407290448,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,-0.5479234402039304,0.8336897578204839,-0.26716949881451524,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
1,-1.1597534875625164,0.3162784506724775,-0.8718046594566786,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1,-0.7518667893234591,-1.5054751870351342,-0.9060620448121492,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0.2270612864502788,0.644027735264623,0.42813017239639223,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
0,1.613876060463074,0.006829887555019827,1.0828659350978713,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,-1.078176147914705,1.3444462571595126,-0.7669449783044616,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,1.613876060463074,0.0966697929762172,1.1049937010074022,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
0,0.8388913338088649,1.0932272623706094,1.2098314082113477,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0,0.6757366545132419,1.1481294267946744,1.2018328910404745,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0,-1.2821194970342338,-0.0697004022482222,-0.978949631229145,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0,-0.915021468619082,0.00017507974604262936,-0.705264105505997,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
0,-1.2413308272103278,1.0349976940420555,-0.9297279871006945,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-1.078176147914705,0.6639921586915555,-0.7764816718543489,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
1,-0.7110781194995532,1.0449799057555218,-0.37952229632735807,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1
0,0.7981026639849592,-1.3424323957151836,-0.4215804333192573,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0.2678499562741845,-1.5021477831306453,-0.6734458284086772,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,-0.7926554591473648,-1.1261511419234125,-0.8539398395118436,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-0.6295007798517418,-1.0146831111230379,-0.7460477534981418,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.0428346829283937,1.2762344771174927,1.6380816860771392,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1
0,1.5730873906391682,1.1747486580305848,2.1616549515452603,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
0,1.613876060463074,0.7005936016409324,1.697081737186465,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,1.5730873906391682,0.6939387938319548,1.7286802748010688,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,1.450721381167451,0.19649191011088085,1.1292968877958247,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
0,1.5730873906391682,-1.5071388889873785,-0.38402695572304213,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,-0.9965988082668935,0.33125176824267666,-0.7549691764964234,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1.3691440415196396,0.8370171617249725,1.6153606235642741,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,-0.8742327987951762,1.151456830699163,-0.5420416177443315,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
1,-1.2821194970342338,0.154899361304771,-0.975983148212475,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,0.2270612864502788,0.174863784731704,0.09098388406477743,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1
0,-0.5071347703800245,-1.3091583566702958,-0.7835572831978136,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
0,1.613876060463074,1.306181112257892,2.2029879482441963,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0
0,0.10469527697856156,-0.09299222957964358,-0.08535705081505106,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1,0.3902159657459017,1.020024376471856,0.7208671112710433,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1,-1.1189648177386107,0.5358871083687373,-0.8432165527552883,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,0.512581975217619,1.0699354350391876,0.9205883271118859,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
0,-1.2821194970342338,-1.4605552343245356,-0.9973198519842276,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1
0,0.2678499562741845,0.27468590186636765,0.1936022224932882,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,-1.078176147914705,-0.29929127165794855,-0.8459852702375137,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0.7573139941610534,-1.1793896043952328,-0.3651952820542555,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,-0.46634610055611886,0.7205580250678649,-0.19032660170862617,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.9612573432805821,-0.17950473109635212,0.48295517333410837,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,-0.8334441289712705,0.30463253700676646,-0.6230375910735585,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1
0,-0.7518667893234591,0.5907892727928025,-0.4857663362206877,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.5533706450415247,1.1614390424126293,0.9233130966975679,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
0,0.6349479846893362,0.46601162637447296,0.6509460078707175,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,-0.7110781194995532,-1.314149462527029,-0.8309331156714473,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1
1,0.5533706450415247,0.6689832645482888,0.737918895129828,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,0.3902159657459017,0.9817592315702351,0.7577833443673813,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1,0.10469527697856156,1.236305630263627,0.5107741918459917,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,-0.3439800910844016,0.5358871083687373,-0.16105730261081544,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
0,1.613876060463074,0.703921005545421,1.7664095439834568,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0.023117937330750068,-0.18283213500084095,-0.1483343865615418,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0.9612573432805821,-0.16952251938288584,0.5129276387766112,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1,-0.8334441289712705,-1.1827170082997216,-0.8390195286354071,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1.2059893622240165,0.5009493673716051,1.1116298333854346,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,1.613876060463074,1.371065488395423,2.3109020082061695,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0
0,-1.2005421573864221,-0.6503323835815156,-0.9443626366496,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0.9612573432805821,1.3494373630162462,1.593826154258077,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
0,1.0836233527522994,-0.00814343001517934,0.6351027911668725,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
0,-0.017670732493155674,0.35287989362185396,0.015107840682839976,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,-0.38476876090830736,1.143138320937941,-0.045672100236487705,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
1,1.002046013104488,0.8569815851519056,1.278653814198092,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
0,0.4310046355698075,-0.8133751749014662,-0.16589157123057396,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,-1.2413308272103278,-0.6653057011517152,-0.9577447711470224,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.7518667893234591,0.8237075461070177,-0.4755045023778367,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
1,1.613876060463074,1.5274534719063961,2.4575341650227545,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,1.1652006924001108,1.425967652819488,1.8596889543965247,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0
0,-0.5479234402039304,-1.4871744655604457,-0.8385800496699745,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,0.8388913338088649,0.8736186046743495,1.130417559157678,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
0,1.4915100509913568,1.1464657248424297,2.0067166422819995,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
0,-1.078176147914705,-1.5104662928918673,-0.9422531376155234,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,-1.2821194970342338,-1.4888381675126903,-0.9976934091048453,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,-0.46634610055611886,-0.10796554714984322,-0.3940910240314486,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.017670732493155674,0.6689832645482888,0.15457649036287396,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,1.5730873906391682,1.4542505860076427,2.3734398649872275,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1
0,1.3691440415196396,0.02679431098195284,0.9178855314744753,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,1.5322987208152625,0.5076041751805828,1.454599218009031,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0
0,1.613876060463074,0.02679431098195284,1.0042211742337086,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,1.2059893622240165,1.1730849560783405,1.8121153563884465,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1
0,-1.078176147914705,-0.5139088234974752,-0.8682888277332179,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.3086386260980903,-0.34421122436854723,-0.023786047757944625,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0
1,-0.9965988082668935,0.36119840338307596,-0.7401147874648017,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,0.5941593148654305,0.51425898298956,0.674831689641979,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,-1.078176147914705,-0.6719605089606927,-0.8850329763161997,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-1.2821194970342338,0.1499082554480381,-0.9760490700572899,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,-0.7110781194995532,1.1730849560783405,-0.38468617417119105,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,-1.2821194970342338,-0.6619782972472263,-0.9867723568138453,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.9204686734566764,-0.305946079466926,0.369811313683487,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.8796800036327707,0.8786097105310824,1.175464153114519,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,-0.05845940231706142,-0.16453141352615247,-0.19404019896653163,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0
1,-0.915021468619082,0.4776575400401835,-0.6578003772392768,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,0.512581975217619,-1.4805196577514683,-0.5976357068715547,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0,1.613876060463074,0.6839565821184885,1.7303063469731692,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
